,categories,text
1729,2,"Radcliffe drops out again GREAT Britain #39;s Paula Radcliffe #39;s dropped out of the Olympic Games women #39;s 10,000m with eight laps still to go this morning having made a late decision to compete."
1730,2,"Lucky seven share lead after 18 holes Jason Bohn wasn #39;t having much success in Las Vegas --  quot;Been getting killed, quot; he said with a laugh -- until he picked up his golf clubs."
1731,2,"Fans  #39;disgusted #39; by Tigers #39; fate ATLANTA -- After watching Auburn University #39;s football team finish a perfect regular season yet remain on the outside of the national championship picture, Doyle King is experiencing a familiar and not-so-welcome feeling these days."
1732,2,"There's nothing to fear but Feehan itself The Bourne football team has compiled five shutouts and played to a 10-1 record this season behind the mantra:  quot;Respect everybody, fear nobody. quot; That formula becomes harder to live by tomorrow when the Canalmen take on Eastern Athletic Conference champion Bishop Feehan in the Division 2A playoffs at 4 p.m. at Greater New Bedford Vocational High School."
1733,2,"One nation finals are a big yawn If there were such a thing as a third-place play-off in Grand Slam tennis, you can rest assured that the American television networks would have opted to screen it yesterday evening "
1734,2,"Centurion Hall puts South Africa in driver #39;s seat: Sports India, Cricket: Kanpur, Nov 21 : Stopgap opener Andrew Hall scored his maiden Test century and debutant Zander de Bruyn made 83 Sunday to give South Africa a vice-like grip on the second day of the first Test against India at the Green Park "
1735,2,Roma Form Reappears At Siena Francesco Totti scored a capping brace as crisis-stricken AS Roma got well with a 4-0 away rout of Siena. The Giallorossi built a quick 2-0 lead with Serie A top scorer Vincenzo Montella poaching a pair within 10 second half minutes.
1736,2,Going With the Flow Forward Antawn Jamison is expected to be the team's No. 1 offensive threat while working within the framework of the offense.
1737,2,"Baseball #39;s image getting Creamed it #39;s the sport that won #39;t die, no matter what. You can have gamblers, psychotic fans, spouses that blab and players who cork."
1738,2,Dostanic off to winning start at Red Star Serbia and Montenegro champions Red Star Belgrade beat city rivals Cukaricki 1-0 on Saturday to give new manager Ratko Dostanic his first taste of success on his debut.
1739,2,"Talkin Boxin - November 11th Edition  quot;Holy Moley Captain Foley quot;. The headline in a British newspaper blared,  quot;How could 59 million Yanks be so Stupid ? quot; That of course was a reference to the recent re-election of President George W. Bush."
1740,2,"Dominating Dirrell dispatches Despaigne Leon Lawson was watching over Andre Dirrell #39;s shoulder last night, literally and figuratively, as the US middleweight tried to box his way into the medal rounds at the Olympic Games."
1741,2,"Second best isn #39;t good enough Orlando Cabrera may be new to the Red Sox and to this business of Red Sox-Yankees playoffs. He may be as far away as he could get from his previous baseball outpost, Montreal, where the Expos drew closet crowds."
1742,2,Mystics Blown Out The Washington Mystics shoot just 25 percent from the field and lose 69-42 in Indiana on Saturday night.
1743,2,Mets coaches axed The Mets made the expected changes to Art Howe #39;s former staff in announcing yesterday that only pitching coach Rick Peterson would be retained.
1744,2,Zidane - enjoying new found freedom (Getty Images) Former France playmaker Zinedine Zidane has been making the most of his new-found freedom since retiring from international football.
1745,2,"Splat go the Eagles To the delight of the fans in a city that made him famous, Franco Harris was wearing black and gold and back on the football field yesterday."
1746,2,"Huskies reportedly fire Gilbertson Seattle, WA (Sports Network) - The University of Washington reportedly fired head football coach Keith Gilbertson on Monday. According to KING 5 News in Seattle, Gilbertson has been dismissed and it is unclear "
1747,2,"Burress' Home Burglarized (Reuters) Reuters - The town house of Pittsburgh\Steelers wide receiver Plaxico Burress was invaded by three\men, who are accused of taking  #36;63,000 in jewelry, cash and\other items before Sunday's game against Buffalo."
1748,2,"Larkin Won't Be Coming Back to Reds Barry Larkin will not be offered another contract by the Cincinnati Reds, ending his 19-year career with his hometown team, he told The Associated Press on Tuesday."
1749,2,"Montoya to be summoned by FIA over conduct Formula One #39;s governing body will summon Colombian Juan Pablo Montoya to a meeting in December to explain his conduct, motor sport sources said on Thursday."
1750,2,Pat Symonds explains a key engineering tool: Sector Sensitivities Race engineers arrive at any circuit armed with facts and figures - Pat Symonds explains what these are for ahead of the Brazilian Grand Prix.
1751,2,"Wells finalizes deal while Red Sox ponder rotation With Pedro Martinez headed to the New York Mets and Curt Schilling #39;s recovery from ankle surgery taking longer than expected, the Boston #39;s newest acquisition might start the season opener against his former team at Yankee Stadium."
1752,2,Tiger Woods Wants Out of the Tabloids (AP) AP - Tiger Woods wants out of the tabloids like he wants out of a sand trap.
1753,2,Packers Win Season Opener It was a battle between the some of the league #39;s best offensive and defensive lines. Packers have pieced together one of the better offensive lines in the NFC.
1754,2,"Washington case done; will NCAA act on MSU next? A Mississippi State official said Wednesday that with the University of Washington #39;s NCAA infractions case now over, a resolution might be coming soon for MSU."
1755,2,NFL notebook: Green likely to start Quarterback Trent Green took most of the snaps in yesterday #39;s Kansas City practice and is likely to start for the Chiefs tomorrow at Oakland.
1756,2,"Knight blames pampered Olympians Bob Knight said yesterday that the US Olympic men's basketball team didn't win the gold medal in Athens last month because the players were too pampered on and off the court. The Texas Tech coach, speaking to the San Antonio Sports Foundation, said things would have been different had he been leading the team instead of Larry Brown . For ..."
1757,2,"Fumbled Baton Leaves Jones 0-For-Athens (AP) AP - A failed baton handoff doomed the U.S. 400-meter relay team, terminating Marion Jones' last chance for a medal at the Athens Games. An hour after she finished fifth in the long jump, Jones was unable to make the handoff to 100-meter silver medalist Lauryn Williams midway through the relay."
1758,2,"Hewitt serves notice heading to Open When you are as emotional as 24-year-old Luis Horna of Peru, things like courtside noises, forehands that drop off the net cord, and which ball you choose to serve with matter."
1759,2,"Racing: Norway #39;s Solberg takes overnight lead in Rally of Italy OLBIA, Italy : Norway #39;s reigning world champion Petter Solberg, driving a Subaru Impreza, took the overnight lead in the Rally of Italy, the 13th round of the 16-race world championship, here in Sardinia."
1760,2,"Daly-Donofrio hits 64, leads LPGA by 3 MOBILE, Ala. - Heather Daly-Donofrio shot a career-best 64 to match the course record for three rounds and take a 3-stroke lead in the LPGA Tournament of Champions."
1761,2,Menechino hits tie-breaking home run as Blue Jays rally past &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Frank Menechino hit a tie-breaking home run in the seventh inning as the Toronto Blue Jays rallied to beat the Seattle Mariners 4-2 on Wednesday.
1762,2,"Francis, Howard Lead Magic Past Hawks ATLANTA, Nov. 26 (Ticker) -- Steve Francis and rookie Dwight Howard made the defense of the Atlanta Hawks look like it wasn #39;t there."
1763,2,"Flatley, Rogers on bench for Australia for rugby Test against &lt;b&gt;...&lt;/b&gt; Back from injury, Elton Flatley and Mat Rogers will join Wendell Sailor on the bench when Australia opens its Northern Hemisphere rugby tour against Scotland on Saturday."
1764,2,Holmes second in Berlin Double Olympic champion Kelly Holmes finished second on her return to action in the 1500m at the final Golden League meeting of 2004 in Berlin on Sunday.
1765,2,"Azeri #39;s mission: the Classic In 2002, owner Michael Paulson was desirous of running Azeri in the Breeders #39; Cup Classic, but trainer Laura de Seroux talked him out of it."
1766,2,Hearing Set in Bonds Baseball Lawsuit (AP) AP - A court hearing is scheduled for Wednesday in the dispute over who is the rightful owner of the ball Barry Bonds hit for his 700th home run.
1767,2,"ESPN ahead of the game Twenty-five years ago this Tuesday, a brash startup cable channel with a strange name began broadcasting. Its goal: Provide sports programming 24 hours a day. The concept behind ESPN was solid, but the execution was shaky in those early days of bouncing a signal off a satellite from a half-built building in a muddy field in then-rural Bristol, Conn. Today, ..."
1768,2,Booker Gives Dolphins Needed Offensive Help (AP) AP - Marty Booker spent Monday meeting new teammates and getting used to his new surroundings.
1769,2,"Skirmish delays A #39;s win Eric Chavez singled in the winning run, the fourth lead change in the final four innings of a crazy game.  quot;It #39;s was almost like a kickoff of a football game, quot; Chavez said."
1770,2,Ribeiro: Newspaper report was wrong MONTREAL (CP) - Mike Ribeiro says he does not support a salary cap for NHL players. The Montreal Canadiens centre told the all-sports television station RDS on Thursday that a report this week that said he 
1771,2,"Federer beats Hewitt at Masters Cup HOUSTON (Ticker) - Once again, Roger Federer of Switzerland got the better of Aussie Lleyton Hewitt. Federer, the top seed and world No."
1772,2,Insight Bowl hoping for Notre Dame LOS ANGELES - Notre Dame #39;s 41-10 loss to Southern California Saturday night all but clinched an Insight Bowl berth for the Fighting Irish.
